"Theta [deg]","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='0deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='5deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='10deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='15deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='20deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='25deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='30deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='35deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='40deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='45deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='50deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='55deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='60deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='65deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='70deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='75deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='80deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='85deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='90deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='95deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='100deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='105deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='110deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='115deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='120deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='125deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='130deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='135deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='140deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='145deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='150deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='155deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='160deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='165deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='170deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='175deg'","dB(RealizedGainRHCP) [] - Freq='0.159GHz' Phi='180deg'"
-143,-24.6314331228563,-23.0904045802694,-21.7650359160098,-20.6567979410942,-19.7410423058366,-18.990683676526,-18.3819981393832,-17.8953155292342,-17.5144068905425,-17.2256547284737,-17.0173017747409,-16.8788553070115,-16.8006767322424,-16.773785416145,-16.7899075758437,-16.8417856358785,-16.9237222860081,-17.0322717053969,-17.1669309891744,-17.3306630342437,-17.5301253584185,-17.7755829752523,-18.0806064569199,-18.4617459322173,-18.9383975344873,-19.5330428607642,-20.2719492539154,-21.1861962808472,-22.3121670779608,-23.6879235884801,-25.3315041663565,-27.1513427543847,-28.6821825924564,-28.9316316715748,-27.5886404490523,-25.5896687941245,-23.6413402538161
-142,-22.050565109123,-21.0703203813429,-20.1981620264035,-19.447436574973,-18.8164234700479,-18.297556224102,-17.8814492636514,-17.5585149042779,-17.3194902157782,-17.1554704952712,-17.0577290898126,-17.0174784613649,-17.0256891432921,-17.0730784325146,-17.150375054546,-17.248930782927,-17.3616648063831,-17.4841969216116,-17.6158994793938,-17.7605550295009,-17.9264033197917,-18.1255693377251,-18.3730709969718,-18.6856932092851,-19.080940090782,-19.5760632862954,-20.1868218588552,-20.9250479555253,-21.7929480698907,-22.7698819292116,-23.7848492718719,-24.6742615315493,-25.1702291580034,-25.0330958038566,-24.2783591255339,-23.1579531541805,-21.9288267611401
-141,-20.1517494189355,-19.4964084132786,-18.9154406480397,-18.41790690688,-18.0057677301541,-17.6770860982174,-17.4278215636157,-17.2527597541369,-17.145912069865,-17.1005831282963,-17.1092376138815,-17.163285105869,-17.2529231923635,-17.3672143940797,-17.4945871406487,-17.623895975429,-17.7460077377528,-17.8556141153576,-17.9527303348272,-18.0433153245693,-18.1387335949016,-18.254230110512,-18.4069136595965,-18.6137525250559,-18.8898237548931,-19.2466919004626,-19.690439784735,-20.2185478313306,-20.8145681264532,-21.4398207523769,-22.0237251551506,-22.4614807573866,-22.6368472392639,-22.4768536160692,-21.9990348433257,-21.2977629734281,-20.486560820507
-140,-18.6857128962746,-18.2450675062013,-17.8672914213387,-17.5572996227558,-17.3166236988692,-17.144456182643,-17.0383127344847,-16.9943891004674,-17.0076606484728,-17.0717615794195,-17.1786982190307,-17.3185018901695,-17.4790105520696,-17.6460627421088,-17.8044290488298,-17.9396871369153,-18.0408771938685,-18.1032363114196,-18.1299511573422,-18.1320918217784,-18.1266863874058,-18.1337094382713,-18.1730117935812,-18.2618675006728,-18.4132458519862,-18.6344885499708,-18.9258889655745,-19.2786959831191,-19.6723341746068,-20.0713900446892,-20.4245130238901,-20.6694358793101,-20.7479794474866,-20.6277647345421,-20.3167529067417,-19.858199364697,-19.3106973949112
-139,-17.5228576663985,-17.2379240194885,-17.0121184462012,-16.8477440745949,-16.7453175691372,-16.7037980226374,-16.7207121493708,-16.7921484312635,-16.9125843047218,-17.0745265461434,-17.2679992979777,-17.4800225033266,-17.694388480273,-17.8922180700674,-18.0538123200792,-18.1619766010027,-18.2061726438145,-18.1859351504369,-18.1118409299771,-18.0034198254574,-17.884998266229,-17.7812523943222,-17.7138055901276,-17.6992313559698,-17.7481045269286,-17.8645102032206,-18.0455121278161,-18.2803244221983,-18.5492883739595,-18.8232966569085,-19.0650050361748,-19.2335449690154,-19.2933809405181,-19.2247820000881,-19.0302728026697,-18.7327124792154,-18.3664417690299
-138,-16.5879352000807,-16.4240139039295,-16.3184621964378,-16.2720609376494,-16.2844184251897,-16.3538346178059,-16.4771248548267,-16.6493476179785,-16.8633735787102,-17.1092641636823,-17.3735248298711,-17.6384914033485,-17.8823901617119,-18.0808510853801,-18.2105076533951,-18.2543902286987,-18.2072818345012,-18.0783069385746,-17.8891304689924,-17.6687029445995,-17.4471952918513,-17.2513682789448,-17.1020943824639,-17.0135673553858,-16.9933731840045,-17.0427534115021,-17.156695194842,-17.3237739342188,-17.5259593001343,-17.7389122705182,-17.9335838891577,-18.0798848344833,-18.1523906547679,-18.1364698138589,-18.0319959137618,-17.8525490198678,-17.6206208144833
-137,-15.8337663597959,-15.7689869288461,-15.7629864017369,-15.8156284907311,-15.92572914902,-16.0906943932332,-16.3061070355589,-16.565198089528,-16.8581392748152,-17.1711563415197,-17.485638807851,-17.7777487601319,-18.0194367248898,-18.1819018210229,-18.2417461269218,-18.1881157694505,-18.0272806958593,-17.7817299540167,-17.4842030772088,-17.1700252514261,-16.8710686282841,-16.6125864358292,-16.4123884363837,-16.2812563540672,-16.2237115219742,-16.2386496472783,-16.3196808706158,-16.4552371826071,-16.6286925852042,-16.8189172175203,-17.0017975705215,-17.1531233549834,-17.2526681619349,-17.2883664053314,-17.2588598730452,-17.1731463542379,-17.0475308860487
-136,-15.2290869946616,-15.2489027436618,-15.3282768962529,-15.4664141514209,-15.661303591387,-15.9091477036183,-16.2036966717053,-16.5354294251462,-16.8905541253385,-17.2499389321411,-17.588398022871,-17.8752418548697,-18.0773629288054,-18.1656238494344,-18.1232689213023,-17.9524479340967,-17.6747116638195,-17.3249662836825,-16.9425618668757,-16.5638613409744,-16.2182267465338,-15.9269596500934,-15.7038662661863,-15.5563396955471,-15.4863492831493,-15.4911106144573,-15.5634334742853,-15.6918787414541,-15.8609636603326,-16.0517558020336,-16.2432371671959,-16.4146795834977,-16.5488411171794,-16.6351649432877,-16.6717620816859,-16.6652708906281,-16.6286625716347
-135,-14.7523011559689,-14.846567373675,-15.0011071350158,-15.2144713014371,-15.4835943075557,-15.8029765542132,-16.1637143842965,-16.5523569713445,-16.9496773489741,-17.3297261333506,-17.66002906965,-17.9042804417645,-18.0286434967347,-18.010862549842,-17.8483198461873,-17.5600737107015,-17.1813249551103,-16.7538303854262,-16.3173378036785,-15.9046970337839,-15.5404032576042,-15.2411251037482,-15.016933224284,-14.8725024063441,-14.8080007786868,-14.819623078061,-14.8998434912479,-15.0375350349144,-15.2181705274764,-15.4243863862565,-15.6372056540088,-15.8380874265518,-16.0116232099366,-16.148218775639,-16.2457973878023,-16.3097869880131,-16.3513895489154
-134,-14.3879876044486,-14.5492631702256,-14.7711390271686,-15.0513047037907,-15.3851912569979,-15.7648412777955,-16.1775821895256,-16.6045944650923,-17.019726720604,-17.3893933703116,-17.6749374434834,-17.8387676195128,-17.8538373032146,-17.7127800548722,-17.4312901373329,-17.0433564892958,-16.591500216606,-16.1174756979287,-15.656661844158,-15.2361712034323,-14.8752151771333,-14.586336491661,-14.376697410749,-14.2490890234864,-14.2025885692904,-14.2329075689225,-14.3325257946694,-14.4907469719178,-14.6938633901157,-14.9256695907715,-15.1685737937289,-15.4054412465839,-15.6220081438514,-15.8092970354973,-15.9652009338653,-16.0945742660897,-16.2077769860675
-133,-14.1247941452388,-14.347252349416,-14.6299192468761,-14.9692040309968,-15.3583303636209,-15.7858256048608,-16.2338425361709,-16.6766654059651,-17.080244733554,-17.4042063293201,-17.6078262310171,-17.6598180448699,-17.5483605191974,-17.2855914215533,-16.9035334875891,-16.4443192916318,-15.9504490160759,-15.4587112759919,-14.9979808284258,-14.589425312328,-14.2476747267709,-13.9821021688665,-13.7978622159533,-13.6966018806783,-13.6768700490518,-13.7342903740441,-13.8615835893641,-14.0485551644663,-14.2822111617394,-14.5472158362405,-14.8269155090155,-15.1050534792322,-15.3680361243387,-15.6072371336949,-15.8205697499175,-16.0126844131026,-16.193688118028
-132,-13.9540658567013,-14.2327058018173,-14.5700395636238,-14.9605414421994,-15.3942335771022,-15.8547698491901,-16.3175756924735,-16.7488932458502,-17.1072723616389,-17.3492629463213,-17.4395201347559,-17.3618448269096,-17.124862671281,-16.7585454770691,-16.3042596842374,-15.8045384794554,-15.2966558863693,-14.8103018332339,-14.3677758223155,-13.9851533199851,-13.6735455551928,-13.4401122007755,-13.2887604296236,-13.2205631532307,-13.2339516487248,-13.324740346081,-13.4860511749444,-13.7082331415292,-13.978921133593,-14.2834320828796,-14.6057154541,-14.9299900186155,-15.2429528752604,-15.5360827201913,-15.8072856642688,-16.0612182545872,-16.3081252405823
-131,-13.8688620881702,-14.1988459525664,-14.5843525128599,-15.0169970999014,-15.482307842571,-15.9575147721382,-16.4100130199523,-16.7981043978705,-17.0760979131123,-17.2045600550688,-17.1625554842011,-16.9549479703692,-16.609755985108,-16.1678332182038,-15.6717905263185,-15.1590314366089,-14.659363235056,-14.1953631446411,-13.7837185187843,-13.4365687423353,-13.1625177939546,-12.9672950560405,-12.8541352686573,-12.823950436863,-12.8753467280597,-13.004527510704,-13.2051305470568,-13.4680772047071,-13.7815637147617,-14.1313857161461,-14.5018184151455,-14.8772060584561,-15.2441799429535,-15.5940507237461,-15.9246084270776,-16.2406023148589,-16.5526596657657
-130,-13.8631584664193,-14.2391608884859,-14.6651529009748,-15.1286788270937,-15.6092564963054,-16.0762713349658,-16.4887981613592,-16.7997071960288,-16.9656037089838,-16.9602034845208,-16.783812485117,-16.4622148961207,-16.0361362910515,-15.5488914727122,-15.0383792136744,-14.534400839617,-14.0592534979437,-13.6294351853184,-13.2572627200208,-12.9520133529226,-12.7205999876123,-12.5679082503393,-12.4969153701508,-12.5086681169933,-12.6021604984284,-12.7741351116736,-13.0188386595031,-13.3277940113292,-13.6897081686248,-14.0907067117619,-14.5151335707559,-14.9471069800107,-15.3727968530557,-15.7829898395384,-16.1751311950682,-16.5540062669514,-16.9307061739272
-129,-13.9310954252037,-14.3465813908337,-14.8032561875519,-15.2831385505494,-15.7582485683776,-16.1894919327398,-16.529446355289,-16.7313568650869,-16.7631552094434,-16.6194109022278,-16.3227167682569,-15.9136246064505,-15.4368812949242,-14.9317783920476,-14.4286666735278,-13.9495790227602,-13.5103608242434,-13.1227476790339,-12.7958307326083,-12.5368887106993,-12.351753968783,-12.2448915955638,-12.2193190902409,-12.2764359473474,-12.4157906140164,-12.6347935472726,-12.9283911628226,-13.2887484608923,-13.7050501007064,-14.163613729043,-14.6485812419169,-15.1434346943383,-15.633369551652,-16.1081185432134,-16.5643414134464,-17.0065689989535,-17.4461668225823
-128,-14.0661642008166,-14.5125354491599,-14.9869433262068,-15.4643779910707,-15.9084567071326,-16.2727747169216,-16.5083690604295,-16.5775417658545,-16.4680245982707,-16.1976916038287,-15.8061114392605,-15.339762408655,-14.840315605134,-14.3397070186431,-13.860352529613,-13.4175485345866,-13.0220637752617,-12.6820911442218,-12.4044207133776,-12.1949821478181,-12.0589700242048,-12.0007338848848,-12.0235524407333,-12.1293512173452,-12.3183799308293,-12.5888452100489,-12.9364981714122,-13.3542086266604,-13.8316240357932,-14.3551108687891,-14.9082803357957,-15.4734255563126,-16.0340067130202,-16.5778275930782,-17.0999135819105,-17.6038043691253,-18.1004278867733
-127,-14.2602383860302,-14.7258295906931,-15.2008269455936,-15.6521036336351,-16.0354760419367,-16.3012960340611,-16.4071535854395,-16.3334224233713,-16.0915919411026,-15.7187006598594,-15.2624846678576,-14.7675917590213,-14.2686576018798,-13.7895538778337,-13.3457131780351,-12.9471068460041,-12.6007185526603,-12.3121923142109,-12.0867187654316,-11.9293538285231,-11.8449756421297,-11.8380455121073,-11.9122802460264,-12.0702864885332,-12.3131643889289,-12.6400639871438,-13.0476768395378,-13.5296738142438,-14.0761683137092,-14.6734010874037,-15.3039915450693,-15.9481964174978,-16.5864804653551,-17.2031520847528,-17.7899413310688,-18.3477924960337,-18.8855177768276
-126,-14.5023882125956,-14.9713870278785,-15.424863252533,-15.8217290534672,-16.1132236094845,-16.2537785058293,-16.2167773082249,-16.006069057083,-15.6542246947596,-15.2089440299703,-14.7177313157938,-14.2186959583853,-13.7383003722555,-13.2931675295616,-12.8931720326457,-12.5443168092509,-12.2508655004871,-12.0166751140916,-11.8458558122567,-11.7429380161123,-11.7127241529277,-11.7599695461647,-11.8889881511531,-12.1032269583756,-12.404808747079,-12.7940134593436,-13.2686589431336,-13.8233606913139,-14.448714326822,-15.13057731549,-15.8498352148109,-16.5832536479644,-17.3060123981446,-17.9959388641515,-18.6382028035436,-19.2280263584803,-19.7691227895908
-125,-14.7774934649969,-15.2290471734526,-15.6340048924183,-15.9458156001074,-16.117609119839,-16.1170294952039,-15.939871635313,-15.6124282536046,-15.1804835934389,-14.6934664198602,-14.1931011221824,-13.7092772094704,-13.2609017301586,-12.858766875385,-12.5086053967958,-12.2135872449554,-11.9760807721963,-11.7987250092161,-11.6849335662528,-11.6389738675966,-11.6657655085498,-11.7705211879903,-11.9583156930364,-12.2336212626233,-12.5998013418826,-13.0585166080323,-13.6089725698455,-14.2469364368959,-14.9634955429862,-15.7436660547639,-16.565247172704,-17.3987501848482,-18.2095672063349,-18.9631218558553,-19.6318944797676,-20.2006522452309,-20.6656987370372
-124,-15.0648572763837,-15.4729373204737,-15.7992767282386,-15.9974970460413,-16.0313641621456,-15.8892047772853,-15.5898409594309,-15.1750979480776,-14.6947183159796,-14.193438864797,-13.7048653458683,-13.2510141710878,-12.8446235179258,-12.4921281930103,-12.1963262637379,-11.9584429581485,-11.7795722775698,-11.6615595935098,-11.6074131319225,-11.6213474717103,-11.7085708336632,-11.8749204131431,-12.126422255102,-12.4688089165034,-12.9069776174034,-13.444319527623,-14.081799661813,-14.8166220730133,-15.6403021353832,-16.5360642387739,-17.4758590121623,-18.4181814749937,-19.3092136431634,-20.0903644100378,-20.7123023515014,-21.1485919471557,-21.3984855433864
-123,-15.3373728750018,-15.6723027174822,-15.8910562788274,-15.9556113723132,-15.8482781077933,-15.5801331640277,-15.1873008558963,-14.7178496869343,-14.2182438873269,-13.7254417152914,-13.2649212158222,-12.852146948819,-12.4952165413475,-12.1974917391683,-11.9597906586247,-11.7820669907842,-11.6646059934514,-11.6087827050502,-11.6174330009153,-11.694903619115,-11.846864589707,-12.0799711658714,-12.401443561528,-12.818592149454,-13.3382576772595,-13.9660608246929,-14.7052548189914,-15.5548361742671,-16.5064003897769,-17.5391480934587,-18.6129025446846,-19.6610975919051,-20.5906211895615,-21.2999793208852,-21.7180423664212,-21.8371899321939,-21.7069219181584
-122,-15.5622589263381,-15.7948038305276,-15.8845862274746,-15.8099002290344,-15.5747579019925,-15.2085110381912,-14.7555703634909,-14.2623567046074,-13.7681857635981,-13.3017873596029,-12.8817199547437,-12.5184702113375,-12.2168632915391,-11.9782159854281,-11.8020943498886,-11.6876871562866,-11.6348267579292,-11.6446767111109,-11.7201040954155,-11.865771822117,-12.0880101474524,-12.3945392680242,-12.7941035542749,-13.2960379573104,-13.9097154186783,-14.6437072851357,-15.5042886237335,-16.4925635731928,-17.5988917397338,-18.7926121719031,-20.0056561459123,-21.1154483878751,-21.9522135766532,-22.3677015817151,-22.3354161613982,-21.9623405306302,-21.3957979122224
-121,-15.704593272606,-15.8125595160614,-15.7661591099131,-15.5637976566188,-15.2278358151049,-14.7974099090196,-14.3169228634946,-13.8265429137643,-13.3574834664926,-12.9312817628451,-12.5611737978006,-12.2541217179824,-12.0127879800681,-11.8372328171133,-11.7263193533146,-11.6788592211743,-11.6945169862901,-11.7744699447593,-11.921816330296,-12.1417431237548,-12.4414926956405,-12.8301869965315,-13.3185624519094,-13.9186257419019,-14.6431426083588,-15.5046717654174,-16.5134322589292,-17.672375932781,-18.9659984553603,-20.3368826883743,-21.6466141969185,-22.6496886410002,-23.0802390065109,-22.8727798817028,-22.2235463367226,-21.3868987746844,-20.5238508177944
-120,-15.7340888749107,-15.7093568464931,-15.537072107723,-15.2332275845561,-14.8307027369374,-14.3700178414429,-13.8903760349265,-13.4242213829154,-12.9954696163428,-12.6200479820932,-12.3073986770386,-12.0621550337092,-11.8856726829064,-11.777351144789,-11.7357712243692,-11.7596785470584,-11.8488180606945,-12.0046007901272,-12.2305794605176,-12.5327270050386,-12.9195418745926,-13.402028367602,-13.9935978648271,-14.7098826490631,-15.5682980276064,-16.5867952192305,-17.7802428762107,-19.1503214169029,-20.6590612053143,-22.1694374307633,-23.3653969424913,-23.8233165835214,-23.4133235015514,-22.4619264459078,-21.3543587036383,-20.293093459675,-19.340848591193
-119,-15.6333397985966,-15.4856125107365,-15.2130593943692,-14.8420908665214,-14.407884653067,-13.9468011474051,-13.4909116884096,-13.0654689622578,-12.6886104413653,-12.3722319658287,-12.1232581170939,-11.9449204905264,-11.8379155656486,-11.8014386510002,-11.834126312516,-11.9349300520693,-12.1039181017444,-12.3429798741513,-12.6564019193779,-13.0512997219948,-13.5379196949506,-14.1298525006432,-14.844193581407,-15.701596952461,-16.7258594887968,-17.9417385788566,-19.366902288254,-20.9858603625859,-22.6761337573892,-24.0650729468877,-24.544440558797,-23.9028859303255,-22.6414127220695,-21.2818319396071,-20.0472438660736,-18.9849514014472,-18.0797715394514
-118,-15.4034784388798,-15.1581075610711,-14.8195349884487,-14.4167768654769,-13.981700455034,-13.5442488989001,-13.1296200679214,-12.7572828986956,-12.4411854769064,-12.1905299994237,-12.0107175164175,-11.9042798364298,-11.8717503452867,-11.9124876963572,-12.0254813417967,-12.2101567474596,-12.4671763347744,-12.7992126264508,-13.2116638137836,-13.7132950684163,-14.3168172045853,-15.0394376506187,-15.903388091365,-16.9362183475345,-18.169835966001,-19.6344630608159,-21.3342306152653,-23.1640165183455,-24.7058840837848,-25.1662870610438,-24.270312820602,-22.7227033089969,-21.1538172545372,-19.7817517201942,-18.6324364304071,-17.676442479059,-16.8742677277789
-117,-15.0636930790956,-14.7546545432785,-14.3852929667799,-13.9818455212419,-13.5704828552554,-13.174762571927,-12.8142714731017,-12.5042471377049,-12.2558156824873,-12.0765318296087,-11.9710254264175,-11.9416653081777,-11.9892212501422,-12.1135396468437,-12.3142579639552,-12.5915759683251,-12.947086246752,-13.3846511879012,-13.9113077407932,-14.5381910916925,-15.2814882056768,-16.1634255053697,-17.2131378764959,-18.4665357843885,-19.9614444209768,-21.7137040960867,-23.6252152853652,-25.2301689721729,-25.5875488286779,-24.437335266919,-22.6696401652781,-20.9572084382703,-19.4926909654763,-18.2827936508041,-17.2892307112615,-16.4686347402003,-15.7819985903499
-116,-14.6449189023395,-14.3068372210438,-13.9373795350923,-13.5577103131411,-13.1882041826677,-12.8471453617839,-12.54998328128,-12.3090816612999,-12.1338178106744,-12.0308893385917,-12.0047279426756,-12.0579699937321,-12.1919732924715,-12.4073937167644,-12.7048457977641,-13.0856706228704,-13.5528266089507,-14.1119086764284,-14.7722948789118,-15.548416465127,-16.4611200912402,-17.5389155553587,-18.8181117880819,-20.337673394632,-22.1124719899514,-24.0281165259676,-25.5553626081225,-25.699299358435,-24.3392558731399,-22.4563561827026,-20.6819817051855,-19.1760014232588,-17.9347920062411,-16.9186432597208,-16.085286178268,-15.3969636237075,-14.8213068771849
